0.0:0.0:10.0,45324,16220,16316,78410,66591,37651,86345,37638,37535,16491,62240,37518,80254,80509,16470,16472,80663,61013,34596,34216,34185,34140,33709,30789,16317,18867,30065,29829,29340,27439,27198,26999,26997,26995,62319,25573,25530,25518,25516,25503,63855,52511,54587,64617,83876,25066,66574,67350,50360,53054,88873,66592,52513,59935,73081,70081,88874,57705,50005,49999,74702,47045,76176,24590,16318
0.0:0.0:100.0,10464,10376,10365,10348,10219,10218,90032,90034,90041,90043,90044,90046,55704,90048,90057,55672,55663,55609,55536,55535,55413,55412,55353,55352,55335,55334,55257,55256,55255,55254,55253,54932,54798,54797,54761,54760,54675,54629,54628,54625,54624,54611,54610,54609,54608,54607,54606,54586,54583,54582,54529,54519,54281,54279,54204,54159,54158,54132,54118,54098,54085,54084,54057,53970,53959,53679,53678,53676,53675,53673,53641,53580,53579,53578,53577,53576,53575,53551,53470,53371,53337,53336,53283,53273,53182,53181,53146,53145,53144,53140,53088,53024,52937,52812,52757,52678,52617,52616,52615,52614,52514,52512,52497,52496,52495,52494,52493,52492,52473,52472,52471,52470,52467,52424,52416,52400,52396,52385,52384,52383,52147,52146,51994,51974,51973,51972,51971,51914,51844,51732,51657,51656,51602,51554,51553,51552,51456,51385,51273,51183,51168,50938,50914,50913,50912,50911,50853,50852,50851,50850,50580,50579,50578,50566,50521,50439,50438,50437,50404,50322,50304,50129,50114,50113,50097,49938,49937,49898,49798,49754,49743,49699,49698,49695,49694,49679,49678,49677,49675,49674,49661,49660,49659,49658,49652,49649,49644,49643,49641,49640,49639,49638,49636,49635,49634,49633,49618,26446,25297,25295,25291,25289,25062,25061,25059,25056,25046,25044,25041,25039,25038,25037,25036,25032,25027,25025,23990,23988,23986,23984,23982,23980,23978,23976,23974,23972,23970,23968,23966,23964,23962,23960,23956,23954,23952,23950,23948,23946,23944,23942,23940,23938,23936,23934,23932,23929,23928,23927,23926,23553,23552,23551,23550,23549,23548,23547,23546,23545,23544,23543,23542,23541,23540,23539,23538,23537,23536,23535,22794,22788,22787,22785,22784,22782,22781,22779,22777,22770,22768,22767,22766,22765,22764,22079,22068,22058,22047,22036,22025,21776,21774,21773,21772,21771,21770,21768,21767,21766,21765,21764,21763,21762,21761,21759,21758,21757,21756,21755,21754,21753,21752,21639,21638,21637,21274,21273,21272,21271,21270,21269,21268,21267,21266,21265,21264,21263,21262,21261,21260,21259,21258,21257,21256,21255,19409,19387,19379,55795,19371,19369,19367,19361,55794,19349,19347,19329,19327,19317,19295,19293,19291,17875,17873,17865,17862,16611,10815,10814,10813,10812,10739,10620,10619,10618,10617
0.0:0.0:25.0,19381,44331
0.0:0.0:250.0,23992
0.0:0.0:30.0,22159,22162,30068,41724,54832,54943
0.0:0.0:5.0,66589,55,107,108,154,1699,1712,6645,90324,6889,6928,6932,7026,7033,7119,7137,7218,7240,7375,9886,9939,9951,9952,10374,10461,10578,10584,13181,13886,14120,14350,14754,19315,19359,19377,19501,19867,19905,19907,19909,19911,19913,19916,19917,19918,19919,19922,19924,19925,19926,19927,19929,19930,19931,19932,19933,19934,19935,19936,19940,19943,19944,19945,19946,19947,19948,19949,19953,19954,19955,19956,19957,19960,19962,19963,19964,19965,19966,19969,19970,19972,19973,19975,19976,19979,19982,19987,19988,19989,19990,19991,19994,19995,20007,20010,20013,20015,86428,86343,86264,86097,21781,21794,21846,22090,22150,22164,85739,85706,85703,85697,85681,85679,22725,22775,22789,22790,22792,23319,23322,23329,23332,23335,23337,23343,23344,23347,23354,23356,23358,23362,23386,23387,23389,23390,23395,23401,23403,23415,23427,23436,23447,23452,23479,23491,23497,23696,23697,23709,23721,23747,23766,23771,23800,23821,23824,84808,84774,84770,23898,84720,24056,24067,84428,84314,24988,25010,25063,25229,25239,25241,25257,25459,25461,25464,25465,25502,25519,25525,25531,25532,25542,25548,26281,26282,26284,26413,26426,83360,83348,26987,26991,26998,83204,27495,27497,27498,27499,27503,27505,27506,28481,28483,28485,28486,28487,28488,28489,28491,28492,28493,28494,28495,28496,28497,28504,28507,28510,28587,28895,82599,82597,29120,29121,29122,29124,29128,29129,29130,82548,29141,29142,29144,29162,82506,30268,30446,30746,81146,33761,33763,33764,34131,80893,34257,34258,34259,34263,34455,34459,34564,80680,80666,35669,80431,36493,36495,36496,36602,36604,36609,36751,80178,36783,36933,36937,37043,37046,37550,37561,37566,37568,37571,37587,37600,37614,37619,37683,37705,37712,37721,37723,37730,37732,37738,37739,37747,37748,37755,37756,37781,37799,37829,37836,37852,37856,37940,37973,38933,38935,77985,77984,77983,77982,77980,77976,77975,77890,77592,41804,41836,42365,42804,42806,42810,76723,43119,43796,45204,45205,45209,45214,45264,45320,45520,45522,45550,45599,45699,45953,45957,75807,75806,46170,46256,46257,46259,47044,47046,75385,75384,47586,47596,47620,47622,47684,75174,75164,74989,47953,47987,48006,48189,48226,48227,74681,74135,74130,74127,74126,74125,74124,49480,49703,50555,73403,73289,73274,73273,73272,51627,73139,73079,51816,51820,51926,51927,52246,52247,52248,53043,53044,53046,53047,53051,53052,53053,53055,53058,53059,53547,72414,72413,72410,53571,54099,54100,54104,54105,54125,54126,54127,54579,54580,54581,54807,54808,71895,55236,55365,55378,55398,57339,57395,57396,57432,57433,71040,57746,57875,70833,58212,58565,58575,70351,59081,59088,70300,59260,59318,70212,59565,59566,59567,59936,59945,59949,59953,59970,59977,59986,59988,59992,60161,69617,69616,69615,69614,69613,69612,69609,69608,69605,69314,61628,61751,61755,61759,61766,61767,61904,68992,68806,68395,68380,68379,63258,68377,63513,63667,63668,68192,63949,64068,67935,67934,64458,65019,65020,65021,65036,65215,67360,67356,65878,66093,66125,66126,66891,66887,66148,66150,66570,66579,66580,66583,66584,66585,66588
0.0:0.0:50.0,22780,21276,38689
0.0:0.0:65.0,55647,26458,50172,26414,49719,25048
0.0:0.0:70.0,90189
0.0:0.0:85.0,49630,52936,49631,53275,53274,53272,51384,54138,55000,54999,51507,19303,49715,50692,55008,55007,55006,55005,55004,55003,55002,54171,55001
0.0:0.0:90.0,49682,49683,51842,51798,19285,51797,51762,51741,51740,49684,21275,51726,49685,49686,49687,51672,51671,51664,51663,51661,51660,49688,51659,49689,25026,51655,51654,51653,51652,51651,51650,51649,21760,55797,49690,51598,49691,51597,51596,51549,51548,49692,51547,51537,51508,26447,51506,51505,51504,49693,51503,51501,51500,51499,49696,51498,51455,51454,51434,51433,51432,51387,51386,49697,51350,51349,51299,49700,51173,51172,51171,51169,51098,51085,51084,51083,51000,50985,50984,50983,50981,50972,50971,50970,50969,50968,50967,50931,50930,50929,50928,50927,50926,50925,50924,50923,50922,50921,50920,50919,50918,50917,50916,50915,49701,50896,50895,50894,50885,50884,50855,49702,50849,50848,50847,50846,50845,50844,50843,50842,50841,50840,50839,50838,50837,50836,50835,50834,50833,50832,50801,50800,50797,50796,50794,50694,50693,50672,50615,50614,50613,49712,50572,50569,50549,25028,50524,50523,50522,50512,50502,50500,50499,50498,50497,50484,50449,49742,50436,50435,50434,50433,50432,50431,50430,50429,50416,50415,49755,50398,49756,50321,50320,50319,50318,50317,50316,50315,50314,50313,50312,50311,50310,50309,50308,50307,50306,50305,50303,50302,50301,50300,50299,50298,50174,50173,50171,50170,50169,50168,50160,50159,50130,50127,50126,50125,50124,50123,50110,50109,50108,50107,50106,50105,50104,50103,50102,50100,50095,50094,50093,49757,49971,49970,49758,49902,49883,49882,49881,49880,49879,49878,49856,49854,49853,49852,49767,49769,49768,21775,25047,55747,55746,26448,55660,55659,55658,26449,55657,55656,55655,55654,55653,55652,55648,55626,55625,19375,19365,55546,25029,55545,25031,55544,55543,55542,55541,55540,26450,55539,26451,55538,55537,55507,55425,55424,55423,55422,55421,55420,55419,55418,55390,55347,55346,55345,55344,19363,25030,25033,55128,55127,19351,55104,55071,55070,55069,55068,55067,55066,55009,25034,25050,54942,54934,25051,54918,54914,54901,25053,54827,54799,25035,54633,54537,54518,10816,25055,54517,54505,54504,54503,54502,54501,54500,54468,54467,54465,25042,54288,54287,19339,54280,54259,26452,54139,19331,54137,54136,54135,54134,25060,19325,49572,49573,49574,25023,54058,25043,54013,53990,53989,53988,53987,53986,53968,53967,53966,53965,53964,49575,53963,49576,49581,53962,49620,53683,49621,49622,53682,53681,53680,25064,25045,53677,53651,53650,53649,25065,49623,49624,49625,53623,53588,53587,53574,19321,53573,53572,53570,53569,53568,53567,19309,53566,53565,53564,53563,53562,53561,53560,53559,53558,53557,49626,49627,49628,19305,53556,53555,53554,53553,53552,53546,53545,53544,53543,53542,53541,53540,53539,49629,17872,53538,53537,53536,53535,49637,53534,53533,53532,53531,53530,53529,53528,49642,53527,53526,53525,53524,53523,53522,53521,17864,49646,49647,49648,53520,49650,53519,53518,53517,53516,53515,19301,53514,53513,53512,53511,53510,53509,53508,49651,53507,53506,53505,53504,53503,53502,53495,53424,53423,53395,53390,53389,53388,53387,25293,53386,53383,53333,53329,19297,53328,53327,53326,53325,53324,53323,53322,53310,53309,53308,53307,53306,53305,53304,53303,53301,53300,53299,53298,53297,49653,49654,53271,49655,53270,53269,53268,53267,53266,53265,53264,53263,53262,49656,53261,53260,53147,53143,53142,53141,53139,53107,53106,53072,53071,53023,53022,25299,49657,52919,52918,10214,49662,49663,52917,52916,25024,52915,52914,52913,49664,49665,52912,49666,52911,52854,52853,52852,52778,52756,52737,52711,52510,52506,52485,52484,21769,52420,49667,49668,52397,49669,49670,52381,49671,52380,52378,52377,19289,52376,52375,52374,52373,52347,52273,52253,52252,52251,52212,52211,52210,23958,52209,52129,52128,52127,52119,52118,52117,52116,52115,52008,49672,52007,52006,49673,52005,51998,51997,49680,19287,51981,51979,51978,51977,51925,25022,51904,51901,51850,51848,51843
0.0:10.0:0.0,20522,20456,20432,86693,86778,19706,19441,19436,19424,19408,16682,7030,87333,87354,87356,87377,18902,87447,87451,87455,87457,87466,87475,87478,87496,8734,89703,8574,8565,89708,9045,89710,9056,9066,89714,9070,89715,89717,89718,89719,89720,8696,8778,8497,89723,89686,8779,89724,89725,89727,8484,89729,8482,8780,89731,89732,8438,89734,8409,89739,89741,8786,89742,89743,89687,89745,8393,8389,89749,89750,89751,8375,89755,89760,89761,89764,89765,89766,89768,89769,89772,8332,8318,89778,89779,89780,89781,89784,89548,89786,89787,8291,8267,89794,8214,89804,89805,89806,89807,89811,8155,89813,89816,89688,89818,8138,8686,8136,89822,8131,8125,89825,89826,8114,8107,89834,89835,8105,8093,8053,8007,89853,7924,7904,7837,8820,89862,89868,89872,89873,89876,7789,7785,7778,7724,8825,7721,89901,89902,89905,7688,7618,7613,7611,7610,7590,90012,7365,7352,7307,7282,7266,7258,7251,7247,7228,7225,7207,7202,65692,64951,8857,64366,64217,63742,63252,62078,89454,69341,60282,60274,60263,60259,60258,60206,7075,60064,10621,59821,58862,58416,90597,56816,56814,56793,56721,56684,71470,71477,90595,55786,55780,8671,32,8883,10699,8892,8639,39,55247,55113,89353,89352,89347,71993,7067,8906,8909,8917,10847,90544,89306,90543,90540,90539,183,8729,10937,89261,89254,89240,89239,8931,8932,12193,89695,8617,89165,89160,53020,8614,89699,52755,237,89066,89053,249,8947,8608,263,266,51646,51641,8731,73599,49751,49499,49427,49397,49393,48720,48719,48718,48717,74577,76165,76167,76291,40924,40621,40522,14883,14893,78257,14895,14896,78405,78437,14995,14996,78550,78551,79023,79252,79283,79335,79341,79676,37605,79741,79788,79863,79904,79906,79908,79910,79916,79918,79920,79922,79926,79930,79936,79938,79945,79947,79951,79953,79961,79967,79971,79973,79975,79978,79986,79992,79995,79998,80000,80006,80012,80016,80028,80030,80032,80034,80059,80070,80316,80333,80337,35274,35027,34862,34774,34694,34693,34670,34535,34532,34174,34166,34165,34164,34101,34036,33873,33727,81107,33570,33207,32983,32380,32379,32208,31994,31029,30792,30790,30706,30671,81944,81957,30587,30426,30353,30308,82144,30168,30167,30160,30154,30151,82169,82212,82214,30079,30060,30059,82251,30016,30004,29946,82319,82365,82370,82376,29557,29511,29374,82510,29134,29022,82593,82637,82665,82859,82902,82951,83001,83092,83127,83165,26702,26701,83319,83429,83435,83436,83499,83568,83603,83647,83689,83725,83740,83794,83822,84065,84080,84187,84208,84289,84582,84650,90312,23795,23645,85111,23353,90279,85541,85645,85663,85664,85665,85667,85668,85695,85825,22276,90258,86095,86144,6877,6879,86258,86279,20734,86543,86544,20722,20690,20662,20644,20642,20624,20622,20594,20590,20560,20532
0.0:10.0:15.0,23862,23869,23871,23933,23450,23955,10652,24025,86412,23796,23442,89601,23767,23434,23819,23323,23710,29030,23316,31023,78824,8326,10437,42475,7192,61846,61721,23423,81965,53638,23778,12196,89073,51729,51696,28505,51695,88999,85042,23724,23733,23832,23836,23736,23478,23476,23469,23751,23459,80335,26665,26664,23852,23860,23785
